company_id,default_code,hs_code_Id,product_brand_id,name,uom_id,list_price,standard_price,specific_gravity,uom_po_id,product_type, categ_id ,track_all,type,produce_delay ,taxes_id,supplier_taxes_id,product_min_qty,product_max_qty,RQTY_ qty_multiple,ROUND,LOSSPER,warehouse_id,valuation     ,property_stock_account_input,property_stock_account_output,property_account_income, property_account_expense,cost_method,sale_ok,purchase_ok,status
NICE CHEMICALS PVT. LTD.,PB021,48211020,Purchase,BILE SALT BACTERIOLOGICAL LABEL L.R (NO.3),Unit(s),1.15,1.15,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB022,48211020,Purchase,BIPHENYL LABEL L.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB023,48211020,Purchase,BORAX LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB024,48211020,Purchase,BEEF EXTRACT POWDER BACT.LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,200,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB025,48211020,Purchase,BARIUM CARBONATE LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB026,48211020,Purchase,BROMOBENZENE LABEL L.R BIG (NO.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB027,48211020,Purchase,BENZOIC ACID LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB028,48211020,Purchase,BUTYLATED HYDROXY TOLUENE LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB029,48211020,Purchase,BUFFER pH-4.0 LABEL COLOUR (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB030,48211020,Purchase,BUFFER pH-7.0 LABEL COLOUR (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB031,48211020,Purchase,BUFFER pH-9.2 LABEL COLOUR (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB032,48211020,Purchase,BORIC ACID LABEL A.R BIG(NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB033,48211020,Purchase,BROMOFORM LABEL L.R BIG (No.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB034,48211020,Purchase,BROMOCRESOL PURPLE SOLUTION LABEL C.R MEDIUM(No.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB035,48211020,Purchase,BROMOPHENOL BLUE LABEL CR MEDIUM (No.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB036,48211020,Purchase,BORSCHE'S REAGENT LABEL L.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB037,48211020,Purchase,BARIUM HYDROXIDE LABEL L.R BIG (No.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB038,48211020,Purchase,BENZOPHENONE LABEL L.R MEDIUM (No.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB039,48211020,Purchase,BISMUTH NITRATE LABEL L.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB040,48211020,Purchase,BENZALCONIUM CHLORIDE-50% LABEL L.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB042,48211020,Purchase,BORIC ACID IP LABEL IP BIG (No.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB043,48211020,Purchase,BENZOIC ACID IP LABEL IP BIG (No.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB044,48211020,Purchase,BARIUM PEROXIDE LABEL L.R BIG (NO.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB045,48211020,Purchase,BRUCINE LABEL A.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB046,48211020,Purchase,BISMUTH PHOSPHATE LABEL L.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB047,48211020,Purchase,BENZYL ACETATE LABEL L.R BIG (NO.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB048,48211020,Purchase,BROMOCRESOL GREEN SOL.LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB049,48211020,Purchase,BROMOPHENOL BLUE SOL.LABEL C.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB050,48211020,Purchase,BROMOTHYMOL BLUE LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB051,48211020,Purchase,BENEDICT'S REAGENT QUANTI.LABEL C.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB052,48191000,Purchase,BANANA SPECIAL CARTON,Unit(s),8.6,8.6,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB053,48211020,Purchase,BENZOYL CHLORIDE LABEL L.R BIG (No.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB054,48211020,Purchase,BENZOIN LABEL L.R MEDIUM (No.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB055,48211020,Purchase,BARRITIS REAGENT-A LABEL C.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB056,48211020,Purchase,BROMOTHYMOL BLUE SOLUTION LABEL C.R MEDIUM (NO.1),Unit(s),0.9,0.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB057,48211020,Purchase,BARIUM BROMIDE LABEL L.R BIG (NO.4),Unit(s),1.55,1.55,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB058,48211020,Purchase,BEES WAX (WHITE) LABEL L.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB059,48211020,Purchase,BISMARK BROWN RED M.S LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB060,48211020,Purchase,BORAX CARMINE AQUEOUS LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB061,48211020,Purchase,BORAX CARMINE ALCOHOLIC LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,Y,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB062,48211020,Purchase,BENZYL ALCOHOL LABEL L.R BIG (NO.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB063,48211020,Purchase,BLANK LABELS L.R BIG (No.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB064,48211020,Purchase,BASAL APP No.13 FOR BANANA(5KG) COLOUR BIG (No.4),Unit(s),5.1,5.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB065,48211020,Purchase,BASAL APP No.13 FOR BANANA(1KG) COLOUR BIG (No.4),Unit(s),5.1,5.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB066,48211020,Purchase,BASAL APP.No.13 BANANA(500GM) COLOUR BIG (No.4),Unit(s),5.1,5.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB067,48211020,Purchase,BASAL APP No.13 FOR BANANA(250GM) COLOUR BIG (No.2,Unit(s),5.1,5.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB068,48211020,Purchase,BLUE TETRAZOLIUM MS LABEL C.R MEDIUM (No.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB069,48211020,Purchase,n-BUTYL ACETATE LABEL L.R BIG (No.2),Unit(s),1.5,1.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB070,48211020,Purchase,BARIUM CHLORIDE A.R LABEL A.R BIG (No.4),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB071,48211020,Purchase,BRILLIANT CRESYL BLUE ALCO.LABEL C.R MEDIUM (NO.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB072,48211020,Purchase,BARRITT'S REAGENT-B LABEL C.R MEDIUM (No.1),Unit(s),1.1,1.1,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,10,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PB073,48211020,Purchase,BENZYL BENZOATE LABEL L.R BIG (No.2),Unit(s),1.25,1.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,,"SGST@9, CGST@9 , IGST@18","SGST@9, CGST@9 , IGST@18",0,0,0,3,,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC001,48191000,Purchase,20x500 ML CARTON,Unit(s),60.25,60.25,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",100,200,400,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC002,48191000,Purchase,16x1 LT CARTON,Unit(s),54.5,54.5,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",50,75,300,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC003,48191000,Purchase,16x500 ML CARTON,Unit(s),65.9,65.9,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",100,150,300,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC004,48191000,Purchase,30x250ml CARTON,Unit(s),60.75,60.75,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",75,100,250,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC005,48191000,Purchase,4x2.5Ltr CARTON,Unit(s),23,23,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",75,100,250,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC006,48191000,Purchase,64x125ml CARTON,Unit(s),57,57,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",75,100,300,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC007,48191000,Purchase,2x5 KG CARTON,Unit(s),23,23,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",50,75,250,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC008,48191000,Purchase,2x5 LT CARTON,Unit(s),29,29,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",50,75,250,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC009,48191000,Purchase,4x5Kg CARTON,Unit(s),22,22,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",25,75,250,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
NICE CHEMICALS PVT. LTD.,PC010,48191000,Purchase,4x5Ltr CARTON,Unit(s),43,43,,Unit(s),PM,PAPER & PAPER BOARDS,N,Stockable Product,15,"SGST@6, CGST@6 , IGST@12","SGST@6, CGST@6 , IGST@12",50,100,250,3,0,321-Raw Material-Store,Real Time (automated),110701 Stock Input,110702 Stock Output ,200000 Product Sales, 220000 Expenses,real,0,1,sellable
